ori_lat,ori_lon,dest_lat,dest_lon,trip_id,board_time
33.794206808708346,-84.35585519514655,33.75566938654203,-84.3775070970122,trip_00050,2023-09-22 13:49:00
33.79340684240121,-84.37990208653605,33.75566938654203,-84.3775070970122,trip_00051,2023-09-22 17:14:00
33.777307463151345,-84.37827718509995,33.75566938654203,-84.3775070970122,trip_00052,2023-09-22 16:57:00
33.778406861032764,-84.36464666229006,33.75566938654203,-84.3775070970122,trip_00053,2023-09-22 17:19:00
33.76373222815239,-84.35861247379152,33.75566938654203,-84.3775070970122,trip_00054,2023-09-22 15:48:00
33.78023853474585,-84.38682874090838,33.75566938654203,-84.3775070970122,trip_00055,2023-09-22 15:02:00
33.792808065225174,-84.36781636801499,33.75566938654203,-84.3775070970122,trip_00056,2023-09-22 14:19:00
33.76713152420069,-84.37660182515216,33.75566938654203,-84.3775070970122,trip_00057,2023-09-22 12:22:00
33.759584312402055,-84.36692953630742,33.75566938654203,-84.3775070970122,trip_00058,2023-09-22 14:02:00
33.77407352494146,-84.39125490179353,33.75566938654203,-84.3775070970122,trip_00059,2023-09-22 17:06:00
33.794206808708346,-84.35585519514655,33.78616826674199,-84.38854130913352,trip_00060,2023-09-22 17:29:00
33.79340684240121,-84.37990208653605,33.78616826674199,-84.38854130913352,trip_00061,2023-09-22 13:44:00
33.777307463151345,-84.37827718509995,33.78616826674199,-84.38854130913352,trip_00062,2023-09-22 10:36:00
33.778406861032764,-84.36464666229006,33.78616826674199,-84.38854130913352,trip_00063,2023-09-22 09:11:00
33.76373222815239,-84.35861247379152,33.78616826674199,-84.38854130913352,trip_00064,2023-09-22 16:39:00
33.78023853474585,-84.38682874090838,33.78616826674199,-84.38854130913352,trip_00065,2023-09-22 09:02:00
33.792808065225174,-84.36781636801499,33.78616826674199,-84.38854130913352,trip_00066,2023-09-22 09:03:00
33.76713152420069,-84.37660182515216,33.78616826674199,-84.38854130913352,trip_00067,2023-09-22 10:03:00
33.759584312402055,-84.36692953630742,33.78616826674199,-84.38854130913352,trip_00068,2023-09-22 17:49:00
33.77407352494146,-84.39125490179353,33.78616826674199,-84.38854130913352,trip_00069,2023-09-22 16:06:00
33.794206808708346,-84.35585519514655,33.7716161640372,-84.36334775778663,trip_00070,2023-09-22 13:44:00
33.79340684240121,-84.37990208653605,33.7716161640372,-84.36334775778663,trip_00071,2023-09-22 09:49:00
33.777307463151345,-84.37827718509995,33.7716161640372,-84.36334775778663,trip_00072,2023-09-22 09:55:00
33.778406861032764,-84.36464666229006,33.7716161640372,-84.36334775778663,trip_00073,2023-09-22 12:02:00
33.76373222815239,-84.35861247379152,33.7716161640372,-84.36334775778663,trip_00074,2023-09-22 12:59:00
33.78023853474585,-84.38682874090838,33.7716161640372,-84.36334775778663,trip_00075,2023-09-22 16:03:00
33.792808065225174,-84.36781636801499,33.7716161640372,-84.36334775778663,trip_00076,2023-09-22 13:34:00
33.76713152420069,-84.37660182515216,33.7716161640372,-84.36334775778663,trip_00077,2023-09-22 14:51:00
33.759584312402055,-84.36692953630742,33.7716161640372,-84.36334775778663,trip_00078,2023-09-22 13:31:00
33.77407352494146,-84.39125490179353,33.7716161640372,-84.36334775778663,trip_00079,2023-09-22 17:00:00
33.794206808708346,-84.35585519514655,33.77978950000001,-84.36788040000002,trip_00080,2023-09-22 12:41:00
33.79340684240121,-84.37990208653605,33.77978950000001,-84.36788040000002,trip_00081,2023-09-22 10:13:00
33.777307463151345,-84.37827718509995,33.77978950000001,-84.36788040000002,trip_00082,2023-09-22 12:08:00
33.778406861032764,-84.36464666229006,33.77978950000001,-84.36788040000002,trip_00083,2023-09-22 13:41:00
33.76373222815239,-84.35861247379152,33.77978950000001,-84.36788040000002,trip_00084,2023-09-22 16:56:00
33.78023853474585,-84.38682874090838,33.77978950000001,-84.36788040000002,trip_00085,2023-09-22 14:59:00
33.792808065225174,-84.36781636801499,33.77978950000001,-84.36788040000002,trip_00086,2023-09-22 11:24:00
33.76713152420069,-84.37660182515216,33.77978950000001,-84.36788040000002,trip_00087,2023-09-22 15:49:00
33.759584312402055,-84.36692953630742,33.77978950000001,-84.36788040000002,trip_00088,2023-09-22 11:53:00
33.77407352494146,-84.39125490179353,33.77978950000001,-84.36788040000002,trip_00089,2023-09-22 14:34:00
33.794206808708346,-84.35585519514655,33.7927085,-84.3978483,trip_00090,2023-09-22 16:04:00
33.79340684240121,-84.37990208653605,33.7927085,-84.3978483,trip_00091,2023-09-22 11:30:00
33.777307463151345,-84.37827718509995,33.7927085,-84.3978483,trip_00092,2023-09-22 12:11:00
33.778406861032764,-84.36464666229006,33.7927085,-84.3978483,trip_00093,2023-09-22 16:30:00
33.76373222815239,-84.35861247379152,33.7927085,-84.3978483,trip_00094,2023-09-22 12:12:00
33.78023853474585,-84.38682874090838,33.7927085,-84.3978483,trip_00095,2023-09-22 10:17:00
33.792808065225174,-84.36781636801499,33.7927085,-84.3978483,trip_00096,2023-09-22 09:13:00
33.76713152420069,-84.37660182515216,33.7927085,-84.3978483,trip_00097,2023-09-22 12:18:00
33.759584312402055,-84.36692953630742,33.7927085,-84.3978483,trip_00098,2023-09-22 09:08:00
33.77407352494146,-84.39125490179353,33.7927085,-84.3978483,trip_00099,2023-09-22 15:31:00
33.794206808708346,-84.35585519514655,33.77514109999999,-84.36589850000003,trip_00100,2023-09-22 13:24:00
33.79340684240121,-84.37990208653605,33.77514109999999,-84.36589850000003,trip_00101,2023-09-22 12:34:00
33.777307463151345,-84.37827718509995,33.77514109999999,-84.36589850000003,trip_00102,2023-09-22 12:58:00
33.778406861032764,-84.36464666229006,33.77514109999999,-84.36589850000003,trip_00103,2023-09-22 12:57:00
33.76373222815239,-84.35861247379152,33.77514109999999,-84.36589850000003,trip_00104,2023-09-22 09:53:00
33.78023853474585,-84.38682874090838,33.77514109999999,-84.36589850000003,trip_00105,2023-09-22 10:39:00
33.792808065225174,-84.36781636801499,33.77514109999999,-84.36589850000003,trip_00106,2023-09-22 13:42:00
33.76713152420069,-84.37660182515216,33.77514109999999,-84.36589850000003,trip_00107,2023-09-22 17:47:00
33.759584312402055,-84.36692953630742,33.77514109999999,-84.36589850000003,trip_00108,2023-09-22 14:19:00
33.77407352494146,-84.39125490179353,33.77514109999999,-84.36589850000003,trip_00109,2023-09-22 13:27:00
33.794206808708346,-84.35585519514655,33.80601120000001,-84.3666362,trip_00110,2023-09-22 16:48:00
33.79340684240121,-84.37990208653605,33.80601120000001,-84.3666362,trip_00111,2023-09-22 09:04:00
33.777307463151345,-84.37827718509995,33.80601120000001,-84.3666362,trip_00112,2023-09-22 15:19:00
33.778406861032764,-84.36464666229006,33.80601120000001,-84.3666362,trip_00113,2023-09-22 13:57:00
33.76373222815239,-84.35861247379152,33.80601120000001,-84.3666362,trip_00114,2023-09-22 09:25:00
33.78023853474585,-84.38682874090838,33.80601120000001,-84.3666362,trip_00115,2023-09-22 12:46:00
33.792808065225174,-84.36781636801499,33.80601120000001,-84.3666362,trip_00116,2023-09-22 16:40:00
33.76713152420069,-84.37660182515216,33.80601120000001,-84.3666362,trip_00117,2023-09-22 09:18:00
33.759584312402055,-84.36692953630742,33.80601120000001,-84.3666362,trip_00118,2023-09-22 11:13:00
33.77407352494146,-84.39125490179353,33.80601120000001,-84.3666362,trip_00119,2023-09-22 14:09:00
33.794206808708346,-84.35585519514655,33.780447900000006,-84.38875559999998,trip_00120,2023-09-22 17:15:00
33.79340684240121,-84.37990208653605,33.780447900000006,-84.38875559999998,trip_00121,2023-09-22 15:23:00
33.777307463151345,-84.37827718509995,33.780447900000006,-84.38875559999998,trip_00122,2023-09-22 16:09:00
33.778406861032764,-84.36464666229006,33.780447900000006,-84.38875559999998,trip_00123,2023-09-22 15:48:00
33.76373222815239,-84.35861247379152,33.780447900000006,-84.38875559999998,trip_00124,2023-09-22 15:12:00
33.78023853474585,-84.38682874090838,33.780447900000006,-84.38875559999998,trip_00125,2023-09-22 17:56:00
33.792808065225174,-84.36781636801499,33.780447900000006,-84.38875559999998,trip_00126,2023-09-22 16:36:00
33.76713152420069,-84.37660182515216,33.780447900000006,-84.38875559999998,trip_00127,2023-09-22 17:46:00
33.759584312402055,-84.36692953630742,33.780447900000006,-84.38875559999998,trip_00128,2023-09-22 17:41:00
33.77407352494146,-84.39125490179353,33.780447900000006,-84.38875559999998,trip_00129,2023-09-22 09:48:00
